time,Gen_0001,Gen_0002,Gen_0003,Gen_0006,Gen_0008,Gen_0001
0.124000,-16.888715,42.396231,23.393476,12.240182,17.356647,232.385385
0.125000,-16.888715,42.396231,23.393476,12.240182,17.356647,232.385384
0.126000,-16.888715,42.396231,23.393476,12.240182,17.356647,232.385382
0.127000,-16.888715,42.396231,23.393476,12.240182,17.356647,232.385381
0.128000,-16.888714,42.396231,23.393476,12.240181,17.356647,232.385380
0.129000,-16.888714,42.396231,23.393476,12.240181,17.356647,232.385379
0.130000,-16.888714,42.396231,23.393476,12.240181,17.356647,232.385378
0.131000,-16.888714,42.396231,23.393476,12.240181,17.356647,232.385377
0.132000,-16.888714,42.396231,23.393475,12.240180,17.356647,232.385376
0.133000,-16.888714,42.396231,23.393475,12.240180,17.356646,232.385375
0.134000,-16.888714,42.396231,23.393475,12.240180,17.356646,232.385374
0.135000,-16.888714,42.396231,23.393475,12.240180,17.356646,232.385373
0.136000,-16.888714,42.396230,23.393475,12.240180,17.356646,232.385372
0.137000,-16.888713,42.396230,23.393475,12.240179,17.356646,232.385371
0.138000,-16.888713,42.396230,23.393475,12.240179,17.356646,232.385370
0.139000,-16.888713,42.396230,23.393475,12.240179,17.356646,232.385369
0.140000,-16.888713,42.396230,23.393474,12.240179,17.356646,232.385368
0.141000,-16.888713,42.396230,23.393474,12.240178,17.356646,232.385367
0.142000,-16.888713,42.396230,23.393474,12.240178,17.356646,232.385366
0.143000,-16.888713,42.396230,23.393474,12.240178,17.356646,232.385365
0.144000,-16.888713,42.396230,23.393474,12.240178,17.356646,232.385364
0.145000,-16.888713,42.396230,23.393474,12.240178,17.356646,232.385363
0.146000,-16.888713,42.396230,23.393474,12.240177,17.356646,232.385362
0.147000,-16.888713,42.396229,23.393474,12.240177,17.356645,232.385361
0.148000,-16.888712,42.396229,23.393474,12.240177,17.356645,232.385360
0.149000,-16.888712,42.396229,23.393473,12.240177,17.356645,232.385359
0.150000,-16.888712,42.396229,23.393473,12.240176,17.356645,232.385358
0.151000,-16.888712,42.396229,23.393473,12.240176,17.356645,232.385357
0.152000,-16.888712,42.396229,23.393473,12.240176,17.356645,232.385357
0.153000,-16.888712,42.396229,23.393473,12.240176,17.356645,232.385356
0.154000,-16.888712,42.396229,23.393473,12.240176,17.356645,232.385355
0.155000,-16.888712,42.396229,23.393473,12.240175,17.356645,232.385354
0.156000,-16.888712,42.396229,23.393473,12.240175,17.356645,232.385353
