time, V_Bus01, V_Bus02, V_Bus03, V_Bus04, V_Bus05, V_Bus06, V_Bus07, V_Bus08, V_Bus09, V_Bus10, V_Bus11, p_g1, q_g1, p_g2, q_g2, p_g3, q_g3, p_g4, q_g4
 6.26500, 1.03421, 1.01697, 1.04086, 1.02046, 1.01540, 0.99261, 0.98040, 0.97703, 0.98498, 0.99392, 1.01784, 7.64849, 2.10708, 6.76863, 1.86637, 6.74973, 1.53006, 7.86405, 1.92592  
 6.26600, 1.03426, 1.01702, 1.04087, 1.02047, 1.01545, 0.99266, 0.98046, 0.97708, 0.98500, 0.99394, 1.01785, 7.64930, 2.10722, 6.76879, 1.86602, 6.74958, 1.52966, 7.86522, 1.92611  
 6.26700, 1.03430, 1.01707, 1.04088, 1.02049, 1.01550, 0.99271, 0.98052, 0.97714, 0.98503, 0.99396, 1.01786, 7.65010, 2.10736, 6.76895, 1.86568, 6.74943, 1.52927, 7.86639, 1.92630  
 6.26800, 1.03434, 1.01712, 1.04089, 1.02051, 1.01554, 0.99277, 0.98057, 0.97719, 0.98505, 0.99397, 1.01787, 7.65089, 2.10750, 6.76912, 1.86534, 6.74928, 1.52888, 7.86755, 1.92648  
 6.26900, 1.03438, 1.01717, 1.04090, 1.02052, 1.01559, 0.99282, 0.98063, 0.97725, 0.98507, 0.99399, 1.01788, 7.65167, 2.10764, 6.76929, 1.86500, 6.74914, 1.52850, 7.86869, 1.92666  
 6.27000, 1.03442, 1.01721, 1.04092, 1.02054, 1.01564, 0.99288, 0.98069, 0.97730, 0.98509, 0.99400, 1.01789, 7.65244, 2.10777, 6.76946, 1.86467, 6.74900, 1.52812, 7.86984, 1.92685  
 6.27100, 1.03446, 1.01726, 1.04093, 1.02056, 1.01569, 0.99293, 0.98075, 0.97736, 0.98512, 0.99402, 1.01791, 7.65320, 2.10791, 6.76964, 1.86435, 6.74886, 1.52775, 7.87097, 1.92703  
 6.27200, 1.03450, 1.01731, 1.04094, 1.02057, 1.01573, 0.99298, 0.98080, 0.97741, 0.98514, 0.99404, 1.01792, 7.65395, 2.10805, 6.76982, 1.86403, 6.74872, 1.52737, 7.87209, 1.92721  
 6.27300, 1.03454, 1.01735, 1.04095, 1.02059, 1.01578, 0.99304, 0.98086, 0.97746, 0.98516, 0.99405, 1.01793, 7.65470, 2.10818, 6.77000, 1.86372, 6.74859, 1.52701, 7.87321, 1.92738  
 6.27400, 1.03458, 1.01740, 1.04096, 1.02060, 1.01582, 0.99309, 0.98091, 0.97751, 0.98518, 0.99407, 1.01794, 7.65543, 2.10831, 6.77019, 1.86341, 6.74845, 1.52665, 7.87432, 1.92756  
 6.27500, 1.03462, 1.01745, 1.04098, 1.02062, 1.01587, 0.99314, 0.98097, 0.97757, 0.98520, 0.99408, 1.01795, 7.65616, 2.10845, 6.77038, 1.86311, 6.74832, 1.52629, 7.87542, 1.92774  
 6.27600, 1.03466, 1.01749, 1.04099, 1.02064, 1.01592, 0.99319, 0.98102, 0.97762, 0.98522, 0.99410, 1.01796, 7.65687, 2.10858, 6.77057, 1.86281, 6.74819, 1.52593, 7.87651, 1.92791  
 6.27700, 1.03470, 1.01754, 1.04100, 1.02065, 1.01596, 0.99324, 0.98108, 0.97767, 0.98524, 0.99412, 1.01797, 7.65758, 2.10871, 6.77077, 1.86252, 6.74807, 1.52558, 7.87759, 1.92808  
 6.27800, 1.03474, 1.01758, 1.04101, 1.02067, 1.01601, 0.99329, 0.98113, 0.97772, 0.98526, 0.99413, 1.01799, 7.65827, 2.10884, 6.77097, 1.86224, 6.74794, 1.52524, 7.87867, 1.92825  
 6.27900, 1.03478, 1.01763, 1.04102, 1.02069, 1.01605, 0.99334, 0.98118, 0.97777, 0.98529, 0.99415, 1.01800, 7.65896, 2.10897, 6.77118, 1.86196, 6.74782, 1.52490, 7.87973, 1.92842  
 6.28000, 1.03482, 1.01767, 1.04104, 1.02070, 1.01610, 0.99339, 0.98124, 0.97782, 0.98531, 0.99416, 1.01801, 7.65964, 2.10910, 6.77138, 1.86168, 6.74770, 1.52456, 7.88079, 1.92859  
 6.28100, 1.03486, 1.01772, 1.04105, 1.02072, 1.01614, 0.99344, 0.98129, 0.97787, 0.98533, 0.99418, 1.01802, 7.66030, 2.10922, 6.77159, 1.86141, 6.74759, 1.52423, 7.88184, 1.92876  
 6.28200, 1.03490, 1.01776, 1.04106, 1.02073, 1.01618, 0.99349, 0.98134, 0.97791, 0.98535, 0.99419, 1.01803, 7.66096, 2.10935, 6.77181, 1.86115, 6.74747, 1.52390, 7.88288, 1.92893  
 6.28300, 1.03494, 1.01780, 1.04107, 1.02075, 1.01623, 0.99354, 0.98139, 0.97796, 0.98537, 0.99421, 1.01804, 7.66161, 2.10947, 6.77202, 1.86089, 6.74736, 1.52358, 7.88391, 1.92909  
 6.28400, 1.03498, 1.01785, 1.04108, 1.02076, 1.01627, 0.99359, 0.98144, 0.97801, 0.98539, 0.99422, 1.01805, 7.66225, 2.10960, 6.77224, 1.86064, 6.74725, 1.52326, 7.88494, 1.92926  
 6.28500, 1.03501, 1.01789, 1.04109, 1.02078, 1.01631, 0.99364, 0.98149, 0.97806, 0.98541, 0.99424, 1.01806, 7.66288, 2.10972, 6.77247, 1.86039, 6.74714, 1.52294, 7.88595, 1.92942  
 6.28600, 1.03505, 1.01793, 1.04111, 1.02080, 1.01636, 0.99368, 0.98155, 0.97810, 0.98543, 0.99425, 1.01808, 7.66350, 2.10984, 6.77269, 1.86015, 6.74704, 1.52263, 7.88696, 1.92958  
 6.28700, 1.03509, 1.01798, 1.04112, 1.02081, 1.01640, 0.99373, 0.98160, 0.97815, 0.98545, 0.99427, 1.01809, 7.66411, 2.10996, 6.77292, 1.85991, 6.74693, 1.52233, 7.88796, 1.92974  
 6.28800, 1.03513, 1.01802, 1.04113, 1.02083, 1.01644, 0.99378, 0.98165, 0.97820, 0.98547, 0.99428, 1.01810, 7.66471, 2.11008, 6.77316, 1.85968, 6.74683, 1.52203, 7.88895, 1.92990  
 6.28900, 1.03516, 1.01806, 1.04114, 1.02084, 1.01648, 0.99383, 0.98169, 0.97824, 0.98549, 0.99430, 1.01811, 7.66530, 2.11020, 6.77339, 1.85946, 6.74674, 1.52173, 7.88993, 1.93005  
 6.29000, 1.03520, 1.01810, 1.04115, 1.02086, 1.01653, 0.99387, 0.98174, 0.97829, 0.98551, 0.99431, 1.01812, 7.66588, 2.11031, 6.77363, 1.85924, 6.74664, 1.52143, 7.89090, 1.93021  
 6.29100, 1.03524, 1.01815, 1.04116, 1.02087, 1.01657, 0.99392, 0.98179, 0.97833, 0.98553, 0.99433, 1.01813, 7.66646, 2.11043, 6.77388, 1.85902, 6.74655, 1.52115, 7.89186, 1.93036  
 6.29200, 1.03527, 1.01819, 1.04117, 1.02089, 1.01661, 0.99396, 0.98184, 0.97838, 0.98554, 0.99434, 1.01814, 7.66702, 2.11055, 6.77412, 1.85881, 6.74646, 1.52086, 7.89282, 1.93051  
 6.29300, 1.03531, 1.01823, 1.04119, 1.02090, 1.01665, 0.99401, 0.98189, 0.97842, 0.98556, 0.99436, 1.01815, 7.66758, 2.11066, 6.77437, 1.85861, 6.74637, 1.52058, 7.89377, 1.93067  
 6.29400, 1.03535, 1.01827, 1.04120, 1.02092, 1.01669, 0.99405, 0.98193, 0.97846, 0.98558, 0.99437, 1.01816, 7.66812, 2.11077, 6.77463, 1.85841, 6.74628, 1.52030, 7.89470, 1.93082  
 6.29500, 1.03538, 1.01831, 1.04121, 1.02093, 1.01673, 0.99410, 0.98198, 0.97851, 0.98560, 0.99438, 1.01817, 7.66866, 2.11088, 6.77488, 1.85822, 6.74620, 1.52003, 7.89563, 1.93096  
 6.29600, 1.03542, 1.01835, 1.04122, 1.02095, 1.01677, 0.99414, 0.98203, 0.97855, 0.98562, 0.99440, 1.01818, 7.66918, 2.11099, 6.77514, 1.85803, 6.74612, 1.51977, 7.89655, 1.93111  
 6.29700, 1.03545, 1.01839, 1.04123, 1.02096, 1.01681, 0.99419, 0.98207, 0.97859, 0.98564, 0.99441, 1.01820, 7.66970, 2.11110, 6.77541, 1.85784, 6.74604, 1.51950, 7.89747, 1.93126  
 6.29800, 1.03549, 1.01843, 1.04124, 1.02098, 1.01685, 0.99423, 0.98212, 0.97863, 0.98566, 0.99443, 1.01821, 7.67021, 2.11121, 6.77567, 1.85767, 6.74597, 1.51924, 7.89837, 1.93140  
 6.29900, 1.03552, 1.01847, 1.04125, 1.02099, 1.01689, 0.99427, 0.98216, 0.97867, 0.98568, 0.99444, 1.01822, 7.67070, 2.11132, 6.77594, 1.85750, 6.74589, 1.51899, 7.89927, 1.93154  
 6.30000, 1.03556, 1.01851, 1.04126, 1.02101, 1.01693, 0.99432, 0.98221, 0.97871, 0.98569, 0.99446, 1.01823, 7.67119, 2.11143, 6.77621, 1.85733, 6.74582, 1.51874, 7.90015, 1.93168  
 6.30100, 1.03559, 1.01855, 1.04128, 1.02102, 1.01697, 0.99436, 0.98225, 0.97875, 0.98571, 0.99447, 1.01824, 7.67167, 2.11153, 6.77649, 1.85717, 6.74576, 1.51849, 7.90103, 1.93182  
 6.30200, 1.03563, 1.01858, 1.04129, 1.02104, 1.01700, 0.99440, 0.98230, 0.97879, 0.98573, 0.99448, 1.01825, 7.67214, 2.11164, 6.77677, 1.85701, 6.74569, 1.51825, 7.90190, 1.93196  
 6.30300, 1.03566, 1.01862, 1.04130, 1.02105, 1.01704, 0.99444, 0.98234, 0.97883, 0.98575, 0.99450, 1.01826, 7.67260, 2.11174, 6.77705, 1.85686, 6.74563, 1.51802, 7.90276, 1.93210  
 6.30400, 1.03570, 1.01866, 1.04131, 1.02106, 1.01708, 0.99448, 0.98238, 0.97887, 0.98577, 0.99451, 1.01827, 7.67305, 2.11184, 6.77734, 1.85672, 6.74557, 1.51778, 7.90361, 1.93223  
 6.30500, 1.03573, 1.01870, 1.04132, 1.02108, 1.01712, 0.99452, 0.98243, 0.97891, 0.98578, 0.99453, 1.01828, 7.67350, 2.11194, 6.77763, 1.85658, 6.74551, 1.51756, 7.90445, 1.93237  
 6.30600, 1.03576, 1.01874, 1.04133, 1.02109, 1.01715, 0.99457, 0.98247, 0.97895, 0.98580, 0.99454, 1.01829, 7.67393, 2.11204, 6.77792, 1.85645, 6.74546, 1.51733, 7.90529, 1.93250  
 6.30700, 1.03580, 1.01877, 1.04134, 1.02111, 1.01719, 0.99461, 0.98251, 0.97899, 0.98582, 0.99455, 1.01830, 7.67435, 2.11214, 6.77822, 1.85632, 6.74540, 1.51711, 7.90611, 1.93263  
 6.30800, 1.03583, 1.01881, 1.04135, 1.02112, 1.01723, 0.99465, 0.98255, 0.97902, 0.98584, 0.99457, 1.01831, 7.67477, 2.11224, 6.77852, 1.85620, 6.74535, 1.51690, 7.90693, 1.93276  
 6.30900, 1.03586, 1.01885, 1.04136, 1.02114, 1.01726, 0.99469, 0.98259, 0.97906, 0.98585, 0.99458, 1.01832, 7.67517, 2.11233, 6.77882, 1.85608, 6.74531, 1.51669, 7.90774, 1.93289  
 6.31000, 1.03589, 1.01888, 1.04137, 1.02115, 1.01730, 0.99472, 0.98263, 0.97910, 0.98587, 0.99459, 1.01833, 7.67557, 2.11243, 6.77913, 1.85597, 6.74526, 1.51648, 7.90854, 1.93302  
 6.31100, 1.03593, 1.01892, 1.04139, 1.02116, 1.01734, 0.99476, 0.98267, 0.97913, 0.98589, 0.99461, 1.01834, 7.67595, 2.11252, 6.77944, 1.85586, 6.74522, 1.51628, 7.90933, 1.93314  
 6.31200, 1.03596, 1.01896, 1.04140, 1.02118, 1.01737, 0.99480, 0.98271, 0.97917, 0.98590, 0.99462, 1.01836, 7.67633, 2.11261, 6.77975, 1.85576, 6.74518, 1.51608, 7.91011, 1.93326  
 6.31300, 1.03599, 1.01899, 1.04141, 1.02119, 1.01741, 0.99484, 0.98275, 0.97920, 0.98592, 0.99463, 1.01837, 7.67670, 2.11270, 6.78006, 1.85566, 6.74515, 1.51589, 7.91088, 1.93339  
 6.31400, 1.03602, 1.01903, 1.04142, 1.02121, 1.01744, 0.99488, 0.98279, 0.97924, 0.98594, 0.99465, 1.01838, 7.67706, 2.11279, 6.78038, 1.85557, 6.74512, 1.51570, 7.91165, 1.93351  
 6.31500, 1.03605, 1.01906, 1.04143, 1.02122, 1.01748, 0.99491, 0.98283, 0.97927, 0.98595, 0.99466, 1.01839, 7.67741, 2.11288, 6.78070, 1.85549, 6.74509, 1.51552, 7.91240, 1.93363  
 6.31600, 1.03608, 1.01910, 1.04144, 1.02123, 1.01751, 0.99495, 0.98287, 0.97931, 0.98597, 0.99467, 1.01840, 7.67775, 2.11297, 6.78103, 1.85541, 6.74506, 1.51534, 7.91315, 1.93374  
 6.31700, 1.03612, 1.01913, 1.04145, 1.02125, 1.01754, 0.99499, 0.98290, 0.97934, 0.98599, 0.99469, 1.01841, 7.67808, 2.11306, 6.78136, 1.85534, 6.74503, 1.51516, 7.91389, 1.93386  
 6.31800, 1.03615, 1.01916, 1.04146, 1.02126, 1.01758, 0.99502, 0.98294, 0.97937, 0.98600, 0.99470, 1.01842, 7.67840, 2.11314, 6.78169, 1.85527, 6.74501, 1.51499, 7.91462, 1.93397  
 6.31900, 1.03618, 1.01920, 1.04147, 1.02128, 1.01761, 0.99506, 0.98298, 0.97941, 0.98602, 0.99471, 1.01843, 7.67871, 2.11323, 6.78203, 1.85520, 6.74499, 1.51482, 7.91534, 1.93409  
 6.32000, 1.03621, 1.01923, 1.04148, 1.02129, 1.01764, 0.99510, 0.98301, 0.97944, 0.98603, 0.99473, 1.01844, 7.67902, 2.11331, 6.78236, 1.85515, 6.74498, 1.51466, 7.91605, 1.93420  
 6.32100, 1.03624, 1.01926, 1.04149, 1.02130, 1.01768, 0.99513, 0.98305, 0.97947, 0.98605, 0.99474, 1.01845, 7.67931, 2.11339, 6.78271, 1.85509, 6.74496, 1.51450, 7.91675, 1.93431  
 6.32200, 1.03627, 1.01930, 1.04150, 1.02132, 1.01771, 0.99517, 0.98309, 0.97950, 0.98607, 0.99475, 1.01846, 7.67960, 2.11347, 6.78305, 1.85505, 6.74495, 1.51435, 7.91744, 1.93442  
 6.32300, 1.03630, 1.01933, 1.04151, 1.02133, 1.01774, 0.99520, 0.98312, 0.97953, 0.98608, 0.99476, 1.01847, 7.67987, 2.11355, 6.78340, 1.85501, 6.74494, 1.51420, 7.91813, 1.93452  
 6.32400, 1.03633, 1.01936, 1.04152, 1.02134, 1.01777, 0.99523, 0.98316, 0.97956, 0.98610, 0.99478, 1.01848, 7.68014, 2.11363, 6.78375, 1.85497, 6.74494, 1.51406, 7.91880, 1.93463  
 6.32500, 1.03635, 1.01940, 1.04153, 1.02136, 1.01780, 0.99527, 0.98319, 0.97959, 0.98611, 0.99479, 1.01849, 7.68040, 2.11371, 6.78410, 1.85494, 6.74494, 1.51392, 7.91947, 1.93473  
 6.32600, 1.03638, 1.01943, 1.04155, 1.02137, 1.01784, 0.99530, 0.98322, 0.97962, 0.98613, 0.99480, 1.01850, 7.68065, 2.11378, 6.78446, 1.85491, 6.74494, 1.51378, 7.92013, 1.93484  
 6.32700, 1.03641, 1.01946, 1.04156, 1.02138, 1.01787, 0.99533, 0.98326, 0.97965, 0.98614, 0.99482, 1.01851, 7.68088, 2.11386, 6.78482, 1.85489, 6.74494, 1.51365, 7.92078, 1.93494  
 6.32800, 1.03644, 1.01949, 1.04157, 1.02140, 1.01790, 0.99537, 0.98329, 0.97968, 0.98616, 0.99483, 1.01852, 7.68111, 2.11393, 6.78519, 1.85488, 6.74495, 1.51352, 7.92142, 1.93504  
 6.32900, 1.03647, 1.01952, 1.04158, 1.02141, 1.01793, 0.99540, 0.98332, 0.97971, 0.98617, 0.99484, 1.01853, 7.68134, 2.11400, 6.78555, 1.85487, 6.74495, 1.51340, 7.92205, 1.93513  
 6.33000, 1.03650, 1.01955, 1.04159, 1.02142, 1.01796, 0.99543, 0.98336, 0.97974, 0.98619, 0.99485, 1.01854, 7.68155, 2.11407, 6.78593, 1.85487, 6.74497, 1.51328, 7.92267, 1.93523  
 6.33100, 1.03653, 1.01958, 1.04160, 1.02143, 1.01799, 0.99546, 0.98339, 0.97976, 0.98620, 0.99487, 1.01855, 7.68175, 2.11414, 6.78630, 1.85487, 6.74498, 1.51317, 7.92328, 1.93532  
 6.33200, 1.03655, 1.01961, 1.04161, 1.02145, 1.01802, 0.99549, 0.98342, 0.97979, 0.98622, 0.99488, 1.01856, 7.68195, 2.11421, 6.78668, 1.85488, 6.74500, 1.51306, 7.92389, 1.93542  
 6.33300, 1.03658, 1.01964, 1.04162, 1.02146, 1.01805, 0.99552, 0.98345, 0.97982, 0.98623, 0.99489, 1.01857, 7.68213, 2.11428, 6.78706, 1.85489, 6.74502, 1.51296, 7.92448, 1.93551  
 6.33400, 1.03661, 1.01967, 1.04163, 1.02147, 1.01808, 0.99555, 0.98348, 0.97984, 0.98625, 0.99490, 1.01858, 7.68231, 2.11435, 6.78744, 1.85491, 6.74504, 1.51286, 7.92507, 1.93560  
 6.33500, 1.03663, 1.01970, 1.04164, 1.02149, 1.01810, 0.99558, 0.98351, 0.97987, 0.98626, 0.99491, 1.01859, 7.68247, 2.11441, 6.78782, 1.85493, 6.74507, 1.51276, 7.92564, 1.93569  
 6.33600, 1.03666, 1.01973, 1.04165, 1.02150, 1.01813, 0.99561, 0.98354, 0.97989, 0.98627, 0.99493, 1.01860, 7.68263, 2.11447, 6.78821, 1.85496, 6.74510, 1.51267, 7.92621, 1.93577  
 6.33700, 1.03669, 1.01976, 1.04166, 1.02151, 1.01816, 0.99564, 0.98357, 0.97992, 0.98629, 0.99494, 1.01861, 7.68278, 2.11454, 6.78861, 1.85499, 6.74513, 1.51258, 7.92677, 1.93586  
 6.33800, 1.03671, 1.01979, 1.04167, 1.02152, 1.01819, 0.99567, 0.98360, 0.97994, 0.98630, 0.99495, 1.01862, 7.68292, 2.11460, 6.78900, 1.85503, 6.74517, 1.51250, 7.92732, 1.93594  
 6.33900, 1.03674, 1.01982, 1.04168, 1.02154, 1.01822, 0.99570, 0.98363, 0.97997, 0.98632, 0.99496, 1.01863, 7.68305, 2.11466, 6.78940, 1.85508, 6.74521, 1.51242, 7.92786, 1.93602  
 6.34000, 1.03677, 1.01984, 1.04169, 1.02155, 1.01824, 0.99573, 0.98365, 0.97999, 0.98633, 0.99498, 1.01864, 7.68317, 2.11472, 6.78980, 1.85513, 6.74525, 1.51235, 7.92839, 1.93610  
 6.34100, 1.03679, 1.01987, 1.04170, 1.02156, 1.01827, 0.99576, 0.98368, 0.98001, 0.98634, 0.99499, 1.01865, 7.68329, 2.11477, 6.79021, 1.85518, 6.74529, 1.51228, 7.92892, 1.93618  
 6.34200, 1.03682, 1.01990, 1.04171, 1.02157, 1.01830, 0.99578, 0.98371, 0.98004, 0.98636, 0.99500, 1.01866, 7.68339, 2.11483, 6.79061, 1.85524, 6.74534, 1.51221, 7.92943, 1.93626  
 6.34300, 1.03684, 1.01993, 1.04172, 1.02159, 1.01832, 0.99581, 0.98374, 0.98006, 0.98637, 0.99501, 1.01867, 7.68348, 2.11489, 6.79103, 1.85531, 6.74539, 1.51215, 7.92993, 1.93633  
 6.34400, 1.03687, 1.01995, 1.04173, 1.02160, 1.01835, 0.99584, 0.98376, 0.98008, 0.98638, 0.99502, 1.01868, 7.68357, 2.11494, 6.79144, 1.85538, 6.74544, 1.51210, 7.93043, 1.93641  
 6.34500, 1.03689, 1.01998, 1.04174, 1.02161, 1.01838, 0.99586, 0.98379, 0.98010, 0.98640, 0.99503, 1.01869, 7.68365, 2.11499, 6.79186, 1.85546, 6.74550, 1.51204, 7.93092, 1.93648  
 6.34600, 1.03692, 1.02001, 1.04175, 1.02162, 1.01840, 0.99589, 0.98381, 0.98012, 0.98641, 0.99505, 1.01870, 7.68372, 2.11504, 6.79228, 1.85554, 6.74556, 1.51200, 7.93139, 1.93655  
 6.34700, 1.03694, 1.02003, 1.04176, 1.02164, 1.01843, 0.99592, 0.98384, 0.98014, 0.98642, 0.99506, 1.01871, 7.68378, 2.11509, 6.79270, 1.85563, 6.74562, 1.51195, 7.93186, 1.93662  
 6.34800, 1.03696, 1.02006, 1.04177, 1.02165, 1.01845, 0.99594, 0.98386, 0.98016, 0.98644, 0.99507, 1.01872, 7.68383, 2.11514, 6.79313, 1.85572, 6.74569, 1.51192, 7.93232, 1.93669  
 6.34900, 1.03699, 1.02008, 1.04178, 1.02166, 1.01848, 0.99597, 0.98389, 0.98018, 0.98645, 0.99508, 1.01873, 7.68387, 2.11519, 6.79356, 1.85582, 6.74576, 1.51188, 7.93277, 1.93675  
 6.35000, 1.03701, 1.02011, 1.04179, 1.02167, 1.01850, 0.99599, 0.98391, 0.98020, 0.98646, 0.99509, 1.01874, 7.68390, 2.11524, 6.79399, 1.85593, 6.74583, 1.51185, 7.93321, 1.93682  
 6.35100, 1.03703, 1.02013, 1.04180, 1.02168, 1.01852, 0.99601, 0.98394, 0.98022, 0.98647, 0.99510, 1.01875, 7.68392, 2.11528, 6.79442, 1.85604, 6.74590, 1.51183, 7.93364, 1.93688  
 6.35200, 1.03706, 1.02016, 1.04181, 1.02170, 1.01855, 0.99604, 0.98396, 0.98024, 0.98649, 0.99512, 1.01876, 7.68394, 2.11533, 6.79486, 1.85615, 6.74598, 1.51181, 7.93407, 1.93694  
 6.35300, 1.03708, 1.02018, 1.04182, 1.02171, 1.01857, 0.99606, 0.98398, 0.98026, 0.98650, 0.99513, 1.01877, 7.68395, 2.11537, 6.79530, 1.85627, 6.74606, 1.51179, 7.93448, 1.93700  
 6.35400, 1.03710, 1.02021, 1.04183, 1.02172, 1.01859, 0.99608, 0.98400, 0.98028, 0.98651, 0.99514, 1.01878, 7.68394, 2.11541, 6.79575, 1.85640, 6.74615, 1.51178, 7.93489, 1.93706  
 6.35500, 1.03713, 1.02023, 1.04184, 1.02173, 1.01862, 0.99611, 0.98403, 0.98029, 0.98652, 0.99515, 1.01879, 7.68393, 2.11545, 6.79619, 1.85653, 6.74624, 1.51177, 7.93528, 1.93711  
 6.35600, 1.03715, 1.02025, 1.04185, 1.02174, 1.01864, 0.99613, 0.98405, 0.98031, 0.98653, 0.99516, 1.01880, 7.68391, 2.11549, 6.79664, 1.85666, 6.74633, 1.51177, 7.93567, 1.93717  
 6.35700, 1.03717, 1.02028, 1.04186, 1.02175, 1.01866, 0.99615, 0.98407, 0.98033, 0.98655, 0.99517, 1.01881, 7.68388, 2.11553, 6.79710, 1.85681, 6.74642, 1.51177, 7.93604, 1.93722  
 6.35800, 1.03719, 1.02030, 1.04187, 1.02177, 1.01868, 0.99617, 0.98409, 0.98034, 0.98656, 0.99518, 1.01882, 7.68384, 2.11556, 6.79755, 1.85695, 6.74652, 1.51178, 7.93641, 1.93727  
 6.35900, 1.03721, 1.02032, 1.04188, 1.02178, 1.01871, 0.99619, 0.98411, 0.98036, 0.98657, 0.99519, 1.01883, 7.68380, 2.11560, 6.79801, 1.85711, 6.74662, 1.51179, 7.93677, 1.93732  
 6.36000, 1.03723, 1.02034, 1.04189, 1.02179, 1.01873, 0.99621, 0.98413, 0.98037, 0.98658, 0.99520, 1.01884, 7.68374, 2.11563, 6.79847, 1.85726, 6.74672, 1.51180, 7.93712, 1.93737  
 6.36100, 1.03726, 1.02037, 1.04190, 1.02180, 1.01875, 0.99624, 0.98415, 0.98039, 0.98659, 0.99522, 1.01885, 7.68368, 2.11567, 6.79894, 1.85743, 6.74682, 1.51182, 7.93746, 1.93741  
 6.36200, 1.03728, 1.02039, 1.04191, 1.02181, 1.01877, 0.99626, 0.98417, 0.98040, 0.98660, 0.99523, 1.01886, 7.68361, 2.11570, 6.79941, 1.85759, 6.74693, 1.51185, 7.93779, 1.93746  
 6.36300, 1.03730, 1.02041, 1.04192, 1.02182, 1.01879, 0.99627, 0.98418, 0.98042, 0.98662, 0.99524, 1.01887, 7.68353, 2.11573, 6.79988, 1.85777, 6.74705, 1.51187, 7.93811, 1.93750  
 6.36400, 1.03732, 1.02043, 1.04193, 1.02184, 1.01881, 0.99629, 0.98420, 0.98043, 0.98663, 0.99525, 1.01888, 7.68344, 2.11576, 6.80035, 1.85795, 6.74716, 1.51191, 7.93842, 1.93754  
 6.36500, 1.03734, 1.02045, 1.04194, 1.02185, 1.01883, 0.99631, 0.98422, 0.98044, 0.98664, 0.99526, 1.01889, 7.68334, 2.11578, 6.80083, 1.85813, 6.74728, 1.51195, 7.93873, 1.93758  
 6.36600, 1.03736, 1.02047, 1.04195, 1.02186, 1.01885, 0.99633, 0.98424, 0.98046, 0.98665, 0.99527, 1.01890, 7.68323, 2.11581, 6.80131, 1.85832, 6.74740, 1.51199, 7.93902, 1.93762  
 6.36700, 1.03738, 1.02049, 1.04196, 1.02187, 1.01887, 0.99635, 0.98425, 0.98047, 0.98666, 0.99528, 1.01891, 7.68311, 2.11584, 6.80179, 1.85852, 6.74753, 1.51203, 7.93931, 1.93765  
 6.36800, 1.03740, 1.02051, 1.04197, 1.02188, 1.01889, 0.99637, 0.98427, 0.98048, 0.98667, 0.99529, 1.01892, 7.68299, 2.11586, 6.80227, 1.85872, 6.74765, 1.51208, 7.93958, 1.93769  
 6.36900, 1.03742, 1.02053, 1.04198, 1.02189, 1.01891, 0.99639, 0.98429, 0.98049, 0.98668, 0.99530, 1.01893, 7.68286, 2.11588, 6.80276, 1.85892, 6.74779, 1.51214, 7.93985, 1.93772  
 6.37000, 1.03743, 1.02055, 1.04199, 1.02190, 1.01892, 0.99640, 0.98430, 0.98050, 0.98669, 0.99531, 1.01894, 7.68271, 2.11591, 6.80325, 1.85913, 6.74792, 1.51220, 7.94010, 1.93775  
 6.37100, 1.03745, 1.02057, 1.04200, 1.02191, 1.01894, 0.99642, 0.98432, 0.98051, 0.98670, 0.99532, 1.01895, 7.68256, 2.11593, 6.80374, 1.85935, 6.74806, 1.51226, 7.94035, 1.93778  
 6.37200, 1.03747, 1.02059, 1.04201, 1.02192, 1.01896, 0.99644, 0.98433, 0.98052, 0.98671, 0.99533, 1.01896, 7.68240, 2.11595, 6.80424, 1.85957, 6.74820, 1.51233, 7.94059, 1.93781  
 6.37300, 1.03749, 1.02061, 1.04202, 1.02194, 1.01898, 0.99645, 0.98435, 0.98053, 0.98672, 0.99534, 1.01897, 7.68224, 2.11596, 6.80474, 1.85980, 6.74834, 1.51241, 7.94082, 1.93784  
 6.37400, 1.03751, 1.02063, 1.04203, 1.02195, 1.01899, 0.99647, 0.98436, 0.98054, 0.98673, 0.99535, 1.01898, 7.68206, 2.11598, 6.80524, 1.86003, 6.74849, 1.51248, 7.94104, 1.93786  
 6.37500, 1.03753, 1.02064, 1.04203, 1.02196, 1.01901, 0.99648, 0.98437, 0.98055, 0.98674, 0.99536, 1.01899, 7.68188, 2.11600, 6.80574, 1.86027, 6.74864, 1.51256, 7.94125, 1.93788  
 6.37600, 1.03754, 1.02066, 1.04204, 1.02197, 1.01903, 0.99650, 0.98439, 0.98056, 0.98675, 0.99537, 1.01900, 7.68168, 2.11601, 6.80625, 1.86051, 6.74879, 1.51265, 7.94145, 1.93790  
 6.37700, 1.03756, 1.02068, 1.04205, 1.02198, 1.01904, 0.99651, 0.98440, 0.98056, 0.98676, 0.99538, 1.01901, 7.68148, 2.11602, 6.80676, 1.86076, 6.74895, 1.51274, 7.94164, 1.93792  
 6.37800, 1.03758, 1.02070, 1.04206, 1.02199, 1.01906, 0.99653, 0.98441, 0.98057, 0.98677, 0.99539, 1.01902, 7.68127, 2.11603, 6.80727, 1.86102, 6.74911, 1.51284, 7.94182, 1.93794  
